adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
195876331,Nasr City,02-25-2023,هيونداي الينترا ٢٠١٠ كامله هاي لاين فتحه سقف,300000,Cash,العربيه رشه ماعدا السقف دواخل فبريكا رخصه سنه مرور مدينه نصر صالون بحاله ممتازه كاوتش وبطاريه جديد المعاينه مدينه نصر,Benzine,160000,179999,Gold,Automatic,Sedan,1600,
195847363,Nasr City,02-25-2023,هيونداي توسان ٢٠١٩ اعلي فئة  بمقدم ١٦٥٠٠٠,850000,Installments,هيونداي توسان ٢٠١٩ عداد ٩٠٠٠٠ كم فابريكه بالكامل من الداخل والخارج اعلي فئة صيانات منتظمة بالتوكيل للاستعلام: ٠١١١٣٣٣٤٥٧٧ _ ٠١١١٥٧٦٦٦٧١,Benzine,80000,89999,Burgundy,Automatic,,1600,
195948024,Mokattam,02-25-2023,بيجوا 508,1100000,Cash,السياره فبريكا بالكامل ابيض لؤلؤيجميع الصيانات في التوكيل active 2021 فرش كراسي gt احمر نانو سيرميك ضمان ٣ سنواتانوار ليد محيطيه 64 لون ماشيه 44000 km ويوجد اكسسوارات خارجيه بالسياره رخصه سنه,Benzine,40000,49999,White,Automatic,Sedan,1600,
195847284,Madinaty,02-25-2023,"Ford Edge 2011 ""perfect condition like new """,1000000,Cash,فورد ايدج ٢٠١١ اسود فرش بيج جميع الكماليات كراسى كهرباء كراسى جلد اصلى شنطه كهرباء شاشه تاتش اصلى  انوار داخليه سقف بانوراما زينون مثبت سرعه رخصه سنه مرور مصر الجديدفاميه مثبت على الرخصه  عداد ١٦٤. ٠٠٠ كم جميع الصيانات فى التوكيل من الزيرو جميع قطع الغيار متاح فى التوكيل لا تحتاج جنيه واحد مصروف فابريكه بالكامل فيما عدا الاكصدامين والمعاينه خير دليل المعاينه فى التجمع او مدينتىتليفون رقم :01288882923,Benzine,160000,179999,Black,Automatic,SUV,3000,
195948958,Heliopolis,02-25-2023,Alfa Romeo veloce,1300000,Cash,#Diamond_automotive#thebest_or_nothing Alfa Romeo giulietta Veloce20206000kmالسيارة فبريكة بالكامل كالزيرو240 horsepower 6-speed gearbox acceleration from 0 to 100 in 6 seconds carbon fiber mirrors carbon fiber lanterns double panorama roof premium brakes red calipers carbon fiber ocher sills leather upholstery x Alcantara front and rear sensors 340-liter bag Bose sound system chrome thresholds carbon fiber lock screen  7 inches air conditioning touch shifts sports chairs,Benzine,0,9999,Blue- Navy Blue,Automatic,Hatchback,1800,2000
195942403,Downtown Cairo,02-25-2023,شراء سيارات حوادث باعلاء سعر,200000,Cash,متخصصون فى شراء جميع انواع العربيات الحوادث باعلا سعر للأستفسار 01145036221,Benzine,180000,199999,Black,Automatic,,1400,1500
195978586,Nasr City,02-25-2023,opel grand land High line 2021,915000,Installments,opel grand land 2021 Haigh line  جميع الكماليات شنطه كهرباء وبانوراما وبصمه  السياره بفضل الله بحالة ممتازه فابريكا بالكامل بدون اي رش او خبطات نهائي أول مالك من الزيرو صيانات كامله حتي اليوم بالتوكيل بالفواتير عداد العربيه عالي شوي لكن كلو سفر ومعايا ٩ صيانات ف التوكيل ب ٤٥ الف جنيه العربيه مش محتاجه جنيه واحد مصاريف رخصه ساريه سنه ونص بأسمي أول مالك موجود جميع مشتملات السياره المفتاح الاسبير لم يستخدم الاستبن لم يستخدم موجود كتالوجات وورق الضمان ودفاتر الصيانه المعاينه مدينة نصر(((( يوجد جميع أنظمة التقسيط  ))))),Benzine,90000,99999,Silver,Automatic,SUV,1600,
195950864,Hadayek al-Kobba,02-25-2023,مرسيدس c180 mercedes  2009,630000,Cash,رشه حزام صيانات منتظمه بالكامل موديل ٢٠١٠,Benzine,180000,199999,White,Automatic,Sedan,1600,
195950208,New Cairo - El Tagamoa,02-25-2023,Mercedes c180 avantgarde 2015 fabric فابريكا,1200000,Cash,Mercedes c180 avantgarde 2015grey fabric  فابريكا ماعدا اكصدامين و جزء بسيط في الرفرف////فتحه سقفkm:180000perfect conditionprice:1200000بيع فقط,Benzine,160000,179999,Gray,Automatic,Sedan,1600,
195977607,Nasr City,02-25-2023,MG HS 2021 luxury Blake interior,775000,Installments,MG HS 2021 Luxury العربيه فابريكا بالكامل بحاله ممتازه بفضل الله صيانات داخل التوكيل اخر صيانة ٣٠ الف العربيه رخصه ساريه سنه ونص مرور الوايلي كل شئ بالسياره يعمل بكفائه عاليه Abs Ebd Esp Cbc Tcs Vdc Ha2 Hhc Bdw Arp Hdcمانع سرقه مراقبة نقط عمياء تحذير فتح الابواب حذير مغادرة المسار تحذير من السيارات العابرة من الخلف 6 ايرباج مرايات تعتيم ذاتي نقط تثبيت مقاعد اطفال اضواء LED بالكامل مصابيح شبورة خلفي وامامي مرايات ضم كهرباء سخانات بالمرايا مثبت سرعة نظام الدخول الذكي 5 انماط قيادةزر الـ SUPER SPORT دواسات معدنية مقاعد جلد رياضية طارة جلد مالتي فانكشن سخانات بالمقاعداضواء داخلية فتح الحقيبة كهربيا وبزر من الداخل (شنطة كهربا) سينسور خلفي كاميرا خلفية مخارج عادم مزدوج 2 شكمان شكل رياضي جنوط سبورت 18 انش تكيف دول زون تنقية الهواء داخل السيارةمخارج تكيف خلفية تلاجة بمسند اليد الاماميومسند خلفي بحامل اكواب ومساحة تخزين شيفتات سرعة بالطارة لوحة عدادات 12.3 بوصةشاشة عرض 10.1 بوصة تاتش 6 سماعاتابل كار بلاي اندرويد اوتو 4 مخارج USBكراسي كهرباء 6 حركات بانوراما هي الأكبر في فئتها المعاينه مدينة نصر الحي السابع ( متاح جميع أنظمة التقسيط ),Benzine,30000,39999,Black,Automatic,SUV,1400,1500
195950915,Hadayek al-Kobba,02-25-2023,chery tiggo شيرى تيجو 2021,418000,Cash,صيانات منتظمه جميع الكماليات لا تحتاج اي مصروف نهائي,Benzine,60000,69999,Gray,Automatic,SUV,1600,
195953022,Garden City,02-25-2023,cla180 2021 مرسيدس,1600000,Cash,فبريكة ميموري بانورما ٢٤ الف كيلو متر,Benzine,10000,19999,White,Automatic,Sedan,1400,1500
195956117,Maadi,02-25-2023,مازدا 3 2015- فبريكا دواخل رشة اجزاء بسيطة- صيانات منتظمة - شاشة اندرو,460000,Cash,مازدا 3 2015- فبريكا دواخل رشة اجزاء بسيطة- صيانات منتظمة - شاشة اندرويد بكاميرا خلفية - فرش جلد - جنط 17 مازدا اصلي - 196000 كيلو - بنزين 95 من الزيرو - رخصة سنتين,Benzine,180000,199999,Gray,Automatic,Sedan,1600,
195956543,Zawya al-Hamra,02-25-2023,اسكودا تانى فئه,570000,Exchange,السياره فبريكه بالكامل ما عده رفرف و اقصدام امامى ولا تحتاج اى مصاريف وجميع الصيانات معمول فى مراكز معتمده والمعينات خير دلايل وقابل للبدل  شرط الحاله والسعر قابل للتفاوض بعد المعينا 01000345883,Benzine,180000,199999,Gray,Automatic,Sedan,1800,2000
195954503,Masr al-Kadema,02-25-2023,مرسيدس عيون e240 بحاله الزيرو,400000,Cash,مرسيدس e240 عيون موديل ٢٠٠٢ رشه كامل ما عدا السقف للنظافه فقط رخصه منتهيه مرور عين الصيره ورثهكامله توب لين ٤ زجاج كهرباء ستاره خلفيه كهرباء كراسي كهرباء تكييف جديد بحاله الزيرو طاره ملتي بصمه باب فتحه سقف ماشيه ٢١٣ الف كيلو بطاريه و كاوتش جديد و فوانيس مرايات كهرباء المطلوب ٤٠٠ الف نهائي للجادين فقط,Benzine,10000,19999,Black,Automatic,Sedan,1800,2000
194911230,New Cairo - El Tagamoa,02-25-2023,Seat Ateca 2018 Style Plus,870000,Exchange,Seat Ateca 2018 Style PlusMileage 136000km 90% made on High ways Roads(increasing by daily use)New Transmission under warranty at 75000New radiator new AC condenser new starter and new mechatronic unit from Kayan because of raod work accident and just changed new clutches set at 136000Factory paint except for a small area by the left rear wheel because of a deep scratch (photos available for before)the car is in a perfect mechanical condition and very good almost perfect visual conditionThe price is final and the only discussion I am ready to get in is exchange  thank you for understanding,Benzine,120000,139999,White,Automatic,SUV,1400,1500
195957368,Nasr City,02-25-2023,سنترا ٢٠٢١ سبورت,650000,Cash,نيسان سنترا ٢٠٢١ اعلى فئه سبورت عداد ٣ الاف كم زيروووو,Benzine,0,9999,Gray,Automatic,Sedan,1600,
195957100,Sayeda Zeinab,02-25-2023,رينو ميجان فابريكة بالكامل ٢١,570000,Cash,فابريكة بالكامل بالكتلوجات ومفتاح الاسبير والاستبن منزلش ع الأرض رخصه سنه موديل ٢١العربيه حالتها كسر زيرو,Benzine,40000,49999,White,Automatic,Sedan,1600,
195959182,Nasr City,02-25-2023,مرسيدس E300,910000,Cash,مرسيدس E300 موديل ٢٠١٠  افنجارد فرش جلد سخانات كراسي  مساج كراسي  تحكم طاره كامل فتحة سقف كهرباء ستائر جانبيه وخلفيه  جنوط ١٧,Benzine,200000,,Burgundy,Automatic,Sedan,2200,2800
195941379,New Cairo - El Tagamoa,02-25-2023,FIAT 500c Riva edition one of one in egypt,660000,Cash,"Fantastic opportunity to own one of these amazing Fiat 500 Riva Editions. Designed in partnership with the world renowned Luxury Riva Yachts it has outstanding specification for a little Fiat 500!Smart White Leather TrimVarnished Yacht Wood Trim throughoutSat NavBluetoothDABAir Con Climate ControlFull Glass RoofLimited Edition Metallic Sera Blue Paint16"" Limited Edition Wheels (All with Good Tyres)Front Fog LampsCity Switchable SteeringThe car has just gone through a full service including Cambelt and water pump change and new front brake discs and pads. 1200cc engine with 5 speed gearbox. These are great cars and it certainly turns heads where ever it goes. High miles but mainly motorway driving hence price. Drives like a dream still. I will put a full MOT on with the sale. Current MOT until December 2022.",Benzine,70000,79999,Blue- Navy Blue,Automatic,Cabriolet,1400,1500
195941442,Heliopolis,02-25-2023,رينو كادجار 2018 الفئه الثالثه,598000,Cash,رينو كادجار 2018 الفئه الثالثه بانوراما فرش جلد فابريقه بالكامل صيانات منتظمه بالكامل من الزيرو بحاله مميزه,Benzine,70000,79999,Silver,Automatic,SUV,1000,1300
195957539,New Cairo - El Tagamoa,02-25-2023,خصم 15% من تسلا لفترة محدودة,1850000,Cash,خصم 15% من تسلا لفترة محدودةاستورد عربيتك بنفسكمع غندور اوتوزيرو جماركاستلام بعد 60 يومكلمنا لمزيد من التفاصيل011020059220106660057001281743024011209938880101872118801033211066010159980710109249211101092467222نستورد السيارات  الاوروبيه بنزين/هايبرد/كهربا الى مصر زيرو جمارك حسب الطلب. زورو موقعناwww. Ghandourauto. com نقوم باستخراج شهادة اليورو وان وتصدير السيارة من اوروبا مع مراعاة جميع اجراءات الشحن والتخليص والتأمين حتى تسليم السيارة من مكتبنا 279 ش. التسعين الجنوبي التجمع الخامس.,Electric,0,9999,White,Automatic,Sedan,0,800
195857862,New Cairo - El Tagamoa,02-25-2023,Mercedes E200 Gci 2012,785000,Cash,سيارة مرسيديس E200 GCI 2012. . اللون كحلي غامق والفرش بيج فاتح عليها 96000 كم. . . تم ترخيصها والنمر. . . سيارة معاقين باقي علي الحظر سنتين وثلاثة اشهر,Benzine,90000,99999,White,Automatic,Sedan,1800,2000
195933484,Shorouk City,02-25-2023,A7 2016 sline,1430000,Cash,صيانه توكيل بالكامل  جنط ١٩ ابواب شفط شنطه كهرباء الاتصال للجادين فقط,Benzine,90000,99999,Black,Automatic,,1800,2000
195956087,Nasr City,02-25-2023,اوبترا موديل 2021 فابريكة بالكامل,350000,Cash,العربية فابريكة بالكامل جوه وبره ماعدا داير رفرف خلفي يمين. رخصه سنه. جميع الصيانات توكيل . مكان المعاينة زهراء مدينه نصر مساكن الضباط,Benzine,80000,89999,Blue- Navy Blue,Automatic,,1600,
