adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
195909986,Nasr City,02-25-2023,رينو داستر موديل 2018 أعلى فئه توب لاين فابريكه بالكاااااامل,535000,Cash,"بسم الله الرحمن الرحيم
سياره رينو داستر أعلي فئة توب لاين بصمة موديل 2018 فابريكه بالكاااااامل برا وجوا عداد 115 الف كم واستخدام اول مالك من الزيرو وكل الصيانات معموله بانتظام ف التوكيل حاله الزيرو بمعنى الكلمة بدون اي دهنات نهائي السياره بحالتها تماماً حاله المصنع يوجد بها جميع الكماليات مش محتاجه اي مصاريف نهائي وكل شي يعمل بكفائه عاليه جدا جدا استعمال راقي ربنا يبارك لصاحب النصيب",Benzine,100000,119999,Blue- Navy Blue,Automatic,SUV,1600,
195909890,Maadi,02-25-2023,privet,670000,Cash,السياره بحاله الفابريقه ودهان المصنع بالكامل وصيانه دوريه فى الوكاله,Benzine,60000,69999,Other Color,Automatic,SUV,1400,1500
195908898,Heliopolis,02-25-2023,218  2021  Sport,1450000,Cash,"218  2021 سبورت 
اعلى فئة  كسر زيرو 
  ضمان الوكيل  عداد   16000 km",Benzine,10000,19999,Black,Automatic,Sedan,1400,1500
195901452,Zahraa Al Maadi,02-25-2023,perfect condition,375000,Cash,Jeep Liberty Model Year 2007,Benzine,200000,,Gold,Automatic,4X4,3000,
195810461,Shubra,02-25-2023,Nissan sunny,340000,Cash,"موديل ٢٠١٩
فبريكه بالكامل ماعدا رفرف واحد فقط
عداد ١٠٨
تاني فئه لا تحتاج لاي مصروف",Benzine,90000,99999,Red,Automatic,Sedan,1600,
195808119,Maadi,02-25-2023,كودياك ديناميك ٢٠٢٢ زيرو,1480000,Cash,كودياك ديناميك كسر زيرو ٢٠٢٢ ماشيه ٥٤٩ km لون فضى حالة ممتازة هتستلمها بكشف بيع من وكيل سكودا رخصة سنة مرور القاهرة,Benzine,0,9999,Silver,Automatic,SUV,1400,1500
195910604,Nasr City,02-25-2023,e200 model 2021 Mercedes  BENZ,2900000,,مرسيدس e200 فابريكة بالكامل سيارة الوكيل مزودة بباقة جديدة من الوظائف والخصائص مع تصميم ديناميكى السيارة مزودة بكشافات امامية وخلفية متميزة وجديدة مع أعلى مستويات الراحة في الداخل لأنها تضم الجيل الأحدث من عجلات القيادة المعلوماتى والترفيهى ولوحة تحكم اللمسية الجديدة ويوجد بها أيضا مرايات داخلي وخارجي تعتيم نظام التشغيل الذكى عتب داخلى مضئ سقف بانورامى نظام صوتى من Burmester وشنطة اتوماتيك كهرباء مقاعد جلد فاخرة اضاءة داخلية للصالون تكييف للمقاعد الخلفية ويوجد نواكل خارجية وكماليات كثيرة,Benzine,20000,29999,Gray,Automatic,Sedan,,
195808721,Maadi,02-25-2023,كاروك امبيشن ٢٠٢٢,1100000,Cash,كاروك امبيشن ٢٠٢٢ كسر زيرو حالة فوق الممتازة لون رمادى غامق ماشيه ٢٦٠٠٠km رخصة سنة هتستلمها بكشف بيع من وكيل سكودا,Benzine,20000,29999,Gray,Automatic,SUV,1400,1500
195912300,Rehab City,02-25-2023,MERCEDES BENZ E200 AMG 2022 FULLY LOADED USED,1575000,Installments,"MERCEDES BENZ E200 AMG 2022 FULLY LOADED
-USED : 8000 KM 
-White X Brown 
-Multibeam headlights 
-AMG multi spoke wheels 20 
-Electric seats with 3 memories 
-360 Camera 
-Electric trunk 
-heated seats 
-head up display 
-blind spot 
-panoramic sunroof
Installment is available
50% of the total price",Benzine,0,9999,White,Automatic,Sedan,1800,2000
195899011,New Cairo - El Tagamoa,02-25-2023,GMC SIERRA Z71,2500000,Cash,The one and only GMC Sierra Z71 in Egypt (The limited off-road edition). Distinctive modifications are added to the car including massive rims and tyres as well as an air suspension system and an 18 liter water tank in the truck. The truck's engine is a 5.3-liter V8 engine that produces 355 horsepower and 383 pound-feet of torque. For inquiries call me on these numbers 01001613074/ 01152277816,Benzine,140000,159999,Red,Automatic,Pickup,3000,
195913477,Hadayek al-Kobba,02-25-2023,صنى ٢٠٢٢ كسر زيرو فابريكة بالكامل,400000,Cash,"صلى ٢٢
الفئة التانية 
عداد ٥٥ الف 
فابريكا بالكامل بدون جرام بوية 
صيانات منتظمة
رخصة ٦ شهور 
فرش وارضيه وشنطة جلد 
مرور مدينة نصر 
للتواصل تليفون   
01022822838
ممكن الرقم يكون غير متاح الشبكة بتكون عندى ضعيفه 
واتس اب 
01014535315",Benzine,40000,49999,Burgundy,Automatic,Sedan,1400,1500
195897280,Gesr Al Suez,02-25-2023,كيا سيراتو 2016 حاله فووق الممتاز,420000,Cash,"كيا سيراتو 2016 فبريكه بالكامل من الداخل والخارج معدا اجزاء في الجناب نظافة من الخربيش العربيه مش محتاجه اي مصاريف نهاءي كوتش وبطاريه لسه جداد
عداد 105.000 كيلو صيانات منتظمه 
رخصه سنه ونص مرور قوات مسلحه",Benzine,100000,119999,Black,Automatic,Sedan,1600,
195913530,Nasr City,02-25-2023,Mercedes c180 exclusive - مرسيدس بنز c180,1850000,Cash,"Mercedes c180 exclusive All fabric
مرسيدس بنز c180 فابريكة بالكامل
العنوان: المعادي شارع رئاسة حي البساتين - العباسي جروب",Benzine,70000,79999,Black,Automatic,Sedan,1600,
195877283,Sayeda Zeinab,02-25-2023,فرصه لن تتكرر,370000,Cash,عرض جديد فرصه للراغبين فى التميز,Benzine,0,9999,Gray,Automatic,4X4,1600,
195470474,New Cairo - El Tagamoa,02-25-2023,Ford Kuga 2018 - like new,700000,Cash,"كوجا - ٢٠١٨ 
٧٣٠٠٠ كم 
فابريكا بالكامل 
صيانات توكيل حتي ٧٠٠٠٠ كم
لا تحتاج اي مصاريف  
التجار يمتنعون منعا للاحراج",Benzine,70000,79999,Silver,Automatic,SUV,1400,1500
194142575,Zahraa Al Maadi,02-25-2023,Juke 2014 fabrica,380000,Cash,"نيسان جوك ٢٠١٤ فبريكا ماعدا باب السواق نتيجة احتكاك ،
عداد = ١٠٠ الف قابل للزياده 
تم عمل سرفيس كامل للسيارة،
تم تظبط عفشةالسياره وتغيير ما يلزم من مقصات وجلب وغيره . . . . 
البيع بعقد مسجل، 
فرش جلد المانى للكراسى ، 
فرش جلد للارضيه بالكامل ،
استبن لم يستخدم .",Benzine,100000,119999,Silver,Automatic,,1600,
195878650,Basateen,02-25-2023,مرسيدس GLC200 2021,2500000,Installments,"*مرسيدس GLC200 
* موديل 2021
* عداد 27000 كم 
* فابريكا بالكامل 
# متاح مقدم 50 % باقل فايده مستعمل استعلام بيت وشغل 

#متاح تقسيط مباشر مقدم ٦٠٪ بصوره البطاقه وضامن فقط واستعلام بيت فقط . 



# تقسيط مباشر
بدفع 50% استعلام بيت فقط وضامن واستلام في نفس اليوم . 

# متاح تقسيط درايف مقدم يبدا من 50 % وقسط يصل الي 5 سنين للموظفين واصحاب الانشطه استعلام بيت وشغل . 

#اختار العربيه وخلي التقسيط علينا
للإستفسار يرجى الاتصال بنا على الارقام التاليه 01119555187 -  -01005003993- 01061514767
01121604912
او يمكنك زيارتنا فى  طريق الاوتوستراد الرئيسي المعادى بعد نزله شارع النصر مباشره بجوار بنك مصر وأمام بنزينه وطنيه. 

#سيب_المستعمل_لناسه
#سوق_السيارات
#اقوى_عروض_تقسيط
#انت_الاهم
او يمكنك زيارتنا فى  طريق الاوتوستراد الرئيسي المعادى بعد نزله شارع النصر مباشره بجوار بنك مصر وأمام بنزينه وطنيه. 

#سيب_المستعمل_لناسه
#سوق_السيارات
#اقوى_عروض_تقسيط
#انت_الاهم",Benzine,20000,29999,Gray,Automatic,SUV,1800,2000
195719484,New Cairo - El Tagamoa,02-25-2023,فيات تيبو للبيع ٥٠٠ الف نهائي المعاينة بالتجمع او بشبرا اول مالك,500000,Cash,عربية فيات تيبو بحالة جيدة جدا مالك اول استخدام طبيبة اعلي فئة ٥٠٠ الف نهائي كاوتش جديد بقاله شهرين تقريبا,Benzine,80000,89999,Red,Automatic,Sedan,1600,
195878958,Gesr Al Suez,02-25-2023,نيسان صني الفئة الثانية موديل 2020 للبيع,320000,Cash,نيسان صني الفئة الثانية موديل 2020 للبيع,Benzine,140000,159999,Other Color,Automatic,,,
195845853,Nasr City,02-25-2023,دودج دارت رالي للبيع,360000,Cash,"- دودج دارت رالي ٢٠١٣ 
- ١٣٩ الف كيلو 
- رخصة سنة 
- بعض الخدوش في الجانب الأيمن 
- مطلوب ٣٦٠ الف 
- المكان الشرقية أو القاهرة 
01097510480",Benzine,120000,139999,Blue- Navy Blue,Automatic,Sedan,1400,1500
195880158,Nasr City,02-25-2023,شنجان L7,300000,Installments,مالك العربية متاح المعاينة,Benzine,20000,29999,Burgundy,Automatic,Sedan,1400,1500
195880308,Hadayek al-Kobba,02-25-2023,كيا ريو /kia rio 2014,325000,Cash,رشه اجزاء من الخارج صيانات منتظمه رخصه ساريه,Benzine,120000,139999,Silver,Automatic,Hatchback,1400,1500
195883830,Nasr City,02-25-2023,نيسان صني 2019,365000,Installments,"اوتوبارك . . . . من المالك الاول ليك
نيسان صني
موديل 2019 ( Super Saloon )
 عداد 81000 كم فقط
باسم المالك مباشرا رخصه سنه و نصف 
المواصفات الفنيه:
موتور 1500 - 108 حصان - ناقل حركه اوتوماتيك - متوسط استهلاك الوقود 6.9 لتر لكل ١٠٠ كم  – بلد التصنيع اليابان
الكماليات: 
 المفتاح الذكي - بصمة -حساسات ركن خلفية  - ساوند سيستم من 4 سماعات - Usb - مصابيح ضباب امامية - مرايات كهربا - مرايات ضم - اشارات بالمرايات - سبويلر خلفي - تكيف تاتش - هوايات تكييف للمقاعد الخلفية - حامل اكواب امامي وخلفي - زجاج فاميه - صالون مطعم بالكروم  سعة الشنطة الخلفية 490 لتر - طارة مالتي فانكشن - عدادت متطورة - اضاءة خلفية للقراءة - هاند ريست امامي وخلفي - ولاعة - 4 زجاج كهربا
تجهيزات السلامة والأمان: 
انظمه AIRBAG لكل من السائق و الركاب 
فرامل مانعة لاانزلاق (ABS)
نظام توزيع الكتروني لقوة الفرامل (EBD)
برنامج تدعيم الفرامل (BAS)
نظام تثبيت مقاعد الاطقال (Isofix)
نظام مانع السرقة (ايمبوليزر)
السعر :. 365000 جنيه 
 كما يتوفر لدينا انظمه تقسيط متعدده تناسب جميع الفئات ( بنوك - شركات تمويل - مباشر )  
بمده تقسيط تصل إلى ٦٠ شهر 
اتصل بينا واعرف نظام التقسيط اللي يناسبك 
 و ممكن تبدل عربيتك القديمه بعربيه جديده و تقسط الفرق 
ملحوظه هامه : اطلب تطلع علي كل مستندات السياره و الفحص الفني لحاله السياره قبل ماتدفع أي أموال أو حتي قبل ما تقوم بفحصها بمعرفتك
جميع السيارات المعروضه تم التحقق من سلامه ملكيتها لملاكها وتم عمل فحص فني باحدث الاجهزه علي يد متخصصين بخبره أكثر من ١٠ سنوات في فحص السيارات 
 رقمنا الموحد : 01200006517 
او اضغط هنا لارسال واتس اب
https://wa. me/message/YSX2LKAO3XDBE1
وعشان تعرف اراء بعض اللي اشتروا مننا علي مدار السنوات السابقه وتتفرج علي كل المعروض عندنا اضغط هنا
https://www. facebook. com/1425113467801707/posts/3356629307983437/
 مواعيد العمل الرسميه طوال ايام الاسبوع من ١١ صباحا حتي ١١ مساء
 بمقرنا : ٢ ب مكرم عبيد - أمام محطه توتال - مدينه نصر - القاهره
https://maps. app. goo. gl/dAtU2cKbEmhGfMGN6
(تطبق الشروط والأحكام)
#autopark #from_first_hand_to_you",Benzine,80000,89999,Gold,Automatic,Sedan,1400,1500
195783094,Heliopolis,02-25-2023,فيات تيبو 2021 Top Line,565000,Cash,"فيات تيبو 2021 توب لاين كسر زيرو 18800 كم وتم عمل صيانه 20 الف 
 Airbags_Abs_Ebd_Esp_TCS_2Usb_Bluetooth    
   
   عداد 18800 الف كيلو فقط صيانات توكيل بالفواتير ومازالت فى الضمان

 فبريكا بالكامل . بدهان المصنع  بحاله الزيرو 
      
. بالكتالوجات . . مفتاح اسبير لم يستخدم  . . رخصه  سنه  . .                المعاينة مصر الجديدة. 
  الاستفسار فون:                     
       01202940555",Benzine,10000,19999,Brown,Automatic,Sedan,1600,
195810458,Mokattam,02-25-2023,polo sedan 2009,185000,Cash,"ماشيه 220273 رشه حزام نضافه العربيه مكنه 1400cc 

 مرور الحيزة رخصه لحد 2024/1

تم تغير السعر لسرعة البيع",Benzine,200000,,Black,Manual,Sedan,1400,1500
195884225,Ain Shams,02-25-2023,كيا كارينز 2015,450000,Cash,سيارة كارينز موديل 2015 ، رشة حزام ، للنظافة ، لون احمر مميز,Benzine,180000,199999,Red,Automatic,Hatchback,1600,
